node_id,vehicle_serial,gps_time,latitude,longitude,altitude,speed,heading
2025,PC3957P,2018-03-04T22:59:49.000Z,1.3098,103.77198,31,0,188.68
2043,PC4038K,2018-03-04T22:59:49.000Z,1.294683,103.77489,37,0,329.73
2025,PC3957P,2018-03-04T22:59:50.000Z,1.3098,103.77198,31,0,188.68
2043,PC4038K,2018-03-04T22:59:50.000Z,1.294683,103.77489,37,0,329.73
2025,PC3957P,2018-03-04T22:59:51.000Z,1.3098,103.77197,31,0,188.68
2043,PC4038K,2018-03-04T22:59:51.000Z,1.294683,103.77489,37,0,329.73
2025,PC3957P,2018-03-04T22:59:52.000Z,1.3098,103.77197,31,0,188.68
2043,PC4038K,2018-03-04T22:59:52.000Z,1.294683,103.77489,37,0,329.73
2025,PC3957P,2018-03-04T22:59:53.000Z,1.3098,103.77197,31,0,188.68
2043,PC4038K,2018-03-04T22:59:53.000Z,1.294683,103.77489,37,0,329.73
2025,PC3957P,2018-03-04T22:59:54.000Z,1.3098,103.77197,31,0,188.68
2043,PC4038K,2018-03-04T22:59:54.000Z,1.294683,103.77489,37,0,329.73
2025,PC3957P,2018-03-04T22:59:55.000Z,1.3098,103.77198,31,0,188.68
2043,PC4038K,2018-03-04T22:59:55.000Z,1.294683,103.77489,37,0,329.73
2025,PC3957P,2018-03-04T22:59:56.000Z,1.3098,103.77198,31,0,188.68
2043,PC4038K,2018-03-04T22:59:56.000Z,1.294683,103.77489,37,0,329.73
2025,PC3957P,2018-03-04T22:59:57.000Z,1.3098,103.77198,31,0,188.68
2043,PC4038K,2018-03-04T22:59:57.000Z,1.294683,103.77489,37,0,329.73
2043,PC4038K,2018-03-04T22:59:58.000Z,1.294683,103.77489,37,0,329.73
2025,PC3957P,2018-03-04T23:00:01.000Z,1.3098,103.77198,31,0,188.68
2026,PA9558D,2018-03-04T23:00:01.000Z,1.3154,103.69162,37,9,64.91
2031,PC3785T,2018-03-04T23:00:01.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:01.000Z,1.294683,103.77489,37,0,329.73
2054,PC3989Y,2018-03-04T23:00:01.000Z,1.2945,103.77515,48,0,290.1
2055,PC3995D,2018-03-04T23:00:01.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:01.000Z,1.294133,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:02.000Z,1.3098,103.77198,31,0,188.68
2026,PA9558D,2018-03-04T23:00:02.000Z,1.3154,103.69164,37,6,65.94
2031,PC3785T,2018-03-04T23:00:02.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:02.000Z,1.294683,103.77489,37,0,329.73
2054,PC3989Y,2018-03-04T23:00:02.000Z,1.2945,103.77515,48,0,290.1
2055,PC3995D,2018-03-04T23:00:02.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:02.000Z,1.294133,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:03.000Z,1.3098,103.77198,31,0,188.68
2026,PA9558D,2018-03-04T23:00:03.000Z,1.3154,103.69164,37,2,64.43
2031,PC3785T,2018-03-04T23:00:03.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:03.000Z,1.294683,103.77489,37,0,329.73
2054,PC3989Y,2018-03-04T23:00:03.000Z,1.2945,103.77515,48,0,290.1
2055,PC3995D,2018-03-04T23:00:03.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:03.000Z,1.294133,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:04.000Z,1.3098,103.77198,31,0,188.68
2026,PA9558D,2018-03-04T23:00:04.000Z,1.315383,103.69162,36,1,64.43
2031,PC3785T,2018-03-04T23:00:04.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:04.000Z,1.294683,103.77489,37,0,329.73
2054,PC3989Y,2018-03-04T23:00:04.000Z,1.2945,103.77515,48,0,290.1
2055,PC3995D,2018-03-04T23:00:04.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:04.000Z,1.294133,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:05.000Z,1.3098,103.77198,31,0,188.68
2026,PA9558D,2018-03-04T23:00:05.000Z,1.315383,103.69162,36,0,64.43
2031,PC3785T,2018-03-04T23:00:05.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:05.000Z,1.294683,103.77489,37,0,329.73
2054,PC3989Y,2018-03-04T23:00:05.000Z,1.2945,103.77515,48,0,290.1
2055,PC3995D,2018-03-04T23:00:05.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:05.000Z,1.294133,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:06.000Z,1.3098,103.77198,31,1,188.68
2026,PA9558D,2018-03-04T23:00:06.000Z,1.315383,103.69162,36,0,64.43
2031,PC3785T,2018-03-04T23:00:06.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:06.000Z,1.294683,103.77489,37,0,329.73
2054,PC3989Y,2018-03-04T23:00:06.000Z,1.2945,103.77515,48,0,290.1
2055,PC3995D,2018-03-04T23:00:06.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:06.000Z,1.294133,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:07.000Z,1.3098,103.77198,31,0,188.68
2026,PA9558D,2018-03-04T23:00:07.000Z,1.315383,103.69162,36,0,64.43
2031,PC3785T,2018-03-04T23:00:07.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:07.000Z,1.294683,103.77489,37,0,329.73
2054,PC3989Y,2018-03-04T23:00:07.000Z,1.2945,103.77515,48,0,290.1
2055,PC3995D,2018-03-04T23:00:07.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:07.000Z,1.294133,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:08.000Z,1.3098,103.77198,31,0,188.68
2026,PA9558D,2018-03-04T23:00:08.000Z,1.315383,103.69162,36,0,64.43
2031,PC3785T,2018-03-04T23:00:08.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:08.000Z,1.294683,103.77489,37,0,329.73
2054,PC3989Y,2018-03-04T23:00:08.000Z,1.2945,103.77515,48,0,290.1
2055,PC3995D,2018-03-04T23:00:08.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:08.000Z,1.294133,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:09.000Z,1.3098,103.77198,30,0,188.68
2026,PA9558D,2018-03-04T23:00:09.000Z,1.315383,103.69162,36,0,64.43
2031,PC3785T,2018-03-04T23:00:09.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:09.000Z,1.294683,103.77489,37,0,329.73
2054,PC3989Y,2018-03-04T23:00:09.000Z,1.2945,103.77515,48,0,290.1
2055,PC3995D,2018-03-04T23:00:09.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:09.000Z,1.294133,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:10.000Z,1.3098,103.77198,30,0,188.68
2026,PA9558D,2018-03-04T23:00:10.000Z,1.315383,103.69162,36,0,64.43
2031,PC3785T,2018-03-04T23:00:10.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:10.000Z,1.294683,103.77489,37,0,329.73
2054,PC3989Y,2018-03-04T23:00:10.000Z,1.2945,103.77515,48,0,290.1
2055,PC3995D,2018-03-04T23:00:10.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:10.000Z,1.294133,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:11.000Z,1.3098,103.77198,31,0,188.68
2026,PA9558D,2018-03-04T23:00:11.000Z,1.315383,103.69162,36,0,64.43
2031,PC3785T,2018-03-04T23:00:11.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:11.000Z,1.294683,103.77489,37,0,329.73
2054,PC3989Y,2018-03-04T23:00:11.000Z,1.2945,103.77515,48,0,290.1
2055,PC3995D,2018-03-04T23:00:11.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:11.000Z,1.294133,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:12.000Z,1.309783,103.77198,31,0,188.68
2026,PA9558D,2018-03-04T23:00:12.000Z,1.315383,103.69162,36,0,64.43
2031,PC3785T,2018-03-04T23:00:12.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:12.000Z,1.294683,103.77489,37,0,329.73
2054,PC3989Y,2018-03-04T23:00:12.000Z,1.2945,103.77515,48,0,290.1
2055,PC3995D,2018-03-04T23:00:12.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:12.000Z,1.294133,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:13.000Z,1.309783,103.77198,31,0,188.68
2026,PA9558D,2018-03-04T23:00:13.000Z,1.315383,103.69162,36,1,64.43
2031,PC3785T,2018-03-04T23:00:13.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:13.000Z,1.294683,103.77489,37,0,329.73
2054,PC3989Y,2018-03-04T23:00:13.000Z,1.2945,103.77515,48,0,290.1
2055,PC3995D,2018-03-04T23:00:13.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:13.000Z,1.294133,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:14.000Z,1.309783,103.77198,31,0,188.68
2026,PA9558D,2018-03-04T23:00:14.000Z,1.315383,103.69162,36,0,64.43
2031,PC3785T,2018-03-04T23:00:14.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:14.000Z,1.294683,103.77489,37,0,329.73
2054,PC3989Y,2018-03-04T23:00:14.000Z,1.2945,103.77515,48,0,290.1
2055,PC3995D,2018-03-04T23:00:14.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:14.000Z,1.294133,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:15.000Z,1.309783,103.77198,31,0,188.68
2026,PA9558D,2018-03-04T23:00:15.000Z,1.315383,103.69162,36,0,64.43
2031,PC3785T,2018-03-04T23:00:15.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:15.000Z,1.294683,103.77489,37,0,329.73
2054,PC3989Y,2018-03-04T23:00:15.000Z,1.2945,103.77515,48,0,290.1
2055,PC3995D,2018-03-04T23:00:15.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:15.000Z,1.294133,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:16.000Z,1.309783,103.77198,31,0,188.68
2026,PA9558D,2018-03-04T23:00:16.000Z,1.315383,103.69162,36,0,64.43
2031,PC3785T,2018-03-04T23:00:16.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:16.000Z,1.294683,103.77489,37,0,329.73
2054,PC3989Y,2018-03-04T23:00:16.000Z,1.2945,103.77515,48,0,290.1
2055,PC3995D,2018-03-04T23:00:16.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:16.000Z,1.294133,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:17.000Z,1.309783,103.77198,31,0,188.68
2026,PA9558D,2018-03-04T23:00:17.000Z,1.315383,103.69162,36,0,64.43
2031,PC3785T,2018-03-04T23:00:17.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:17.000Z,1.294683,103.77489,37,0,329.73
2054,PC3989Y,2018-03-04T23:00:17.000Z,1.2945,103.77515,48,0,290.1
2055,PC3995D,2018-03-04T23:00:17.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:17.000Z,1.294133,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:18.000Z,1.309783,103.77198,31,0,188.68
2026,PA9558D,2018-03-04T23:00:18.000Z,1.315383,103.69162,36,0,64.43
2031,PC3785T,2018-03-04T23:00:18.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:18.000Z,1.294683,103.77489,37,0,329.73
2054,PC3989Y,2018-03-04T23:00:18.000Z,1.2945,103.77515,48,0,290.1
2055,PC3995D,2018-03-04T23:00:18.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:18.000Z,1.294133,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:19.000Z,1.309783,103.77198,31,0,188.68
2026,PA9558D,2018-03-04T23:00:19.000Z,1.315383,103.69162,36,0,64.43
2031,PC3785T,2018-03-04T23:00:19.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:19.000Z,1.294683,103.77489,37,0,329.73
2054,PC3989Y,2018-03-04T23:00:19.000Z,1.2945,103.77515,48,0,290.1
2055,PC3995D,2018-03-04T23:00:19.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:19.000Z,1.294133,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:20.000Z,1.309783,103.77198,31,0,188.68
2026,PA9558D,2018-03-04T23:00:20.000Z,1.315383,103.69162,36,0,64.43
2031,PC3785T,2018-03-04T23:00:20.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:20.000Z,1.294683,103.77489,37,0,329.73
2054,PC3989Y,2018-03-04T23:00:20.000Z,1.2945,103.77515,48,0,290.1
2055,PC3995D,2018-03-04T23:00:20.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:20.000Z,1.294133,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:21.000Z,1.309783,103.77198,31,0,188.68
2026,PA9558D,2018-03-04T23:00:21.000Z,1.315383,103.69162,37,0,64.43
2031,PC3785T,2018-03-04T23:00:21.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:21.000Z,1.294683,103.77489,37,0,329.73
2054,PC3989Y,2018-03-04T23:00:21.000Z,1.2945,103.77515,48,0,290.1
2055,PC3995D,2018-03-04T23:00:21.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:21.000Z,1.294133,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:22.000Z,1.309783,103.77198,31,0,188.68
2026,PA9558D,2018-03-04T23:00:22.000Z,1.315383,103.69162,37,0,64.43
2031,PC3785T,2018-03-04T23:00:22.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:22.000Z,1.294683,103.77489,37,0,329.73
2054,PC3989Y,2018-03-04T23:00:22.000Z,1.2945,103.77515,48,0,290.1
2055,PC3995D,2018-03-04T23:00:22.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:22.000Z,1.294133,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:23.000Z,1.309783,103.77198,31,0,188.68
2026,PA9558D,2018-03-04T23:00:23.000Z,1.315383,103.69162,37,0,64.43
2031,PC3785T,2018-03-04T23:00:23.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:23.000Z,1.294683,103.77489,37,0,329.73
2054,PC3989Y,2018-03-04T23:00:23.000Z,1.2945,103.77515,48,0,290.1
2055,PC3995D,2018-03-04T23:00:23.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:23.000Z,1.294133,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:24.000Z,1.309783,103.77198,31,0,188.68
2026,PA9558D,2018-03-04T23:00:24.000Z,1.315383,103.69162,37,0,64.43
2031,PC3785T,2018-03-04T23:00:24.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:24.000Z,1.294683,103.77489,37,0,329.73
2054,PC3989Y,2018-03-04T23:00:24.000Z,1.2945,103.77515,48,0,290.1
2055,PC3995D,2018-03-04T23:00:24.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:24.000Z,1.294133,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:25.000Z,1.309783,103.77198,31,0,188.68
2026,PA9558D,2018-03-04T23:00:25.000Z,1.315383,103.69162,37,0,64.43
2031,PC3785T,2018-03-04T23:00:25.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:25.000Z,1.294683,103.77489,37,0,329.73
2054,PC3989Y,2018-03-04T23:00:25.000Z,1.2945,103.77515,48,0,290.1
2055,PC3995D,2018-03-04T23:00:25.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:25.000Z,1.294133,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:26.000Z,1.309783,103.77198,31,0,188.68
2026,PA9558D,2018-03-04T23:00:26.000Z,1.315383,103.69162,37,0,64.43
2031,PC3785T,2018-03-04T23:00:26.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:26.000Z,1.294683,103.77489,37,0,329.73
2054,PC3989Y,2018-03-04T23:00:26.000Z,1.2945,103.77515,48,0,290.1
2055,PC3995D,2018-03-04T23:00:26.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:26.000Z,1.294133,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:27.000Z,1.309783,103.77198,31,0,188.68
2026,PA9558D,2018-03-04T23:00:27.000Z,1.315367,103.69162,37,0,64.43
2031,PC3785T,2018-03-04T23:00:27.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:27.000Z,1.294683,103.77489,37,0,329.73
2054,PC3989Y,2018-03-04T23:00:27.000Z,1.2945,103.77515,48,0,290.1
2055,PC3995D,2018-03-04T23:00:27.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:27.000Z,1.294133,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:28.000Z,1.309783,103.77198,31,0,188.68
2026,PA9558D,2018-03-04T23:00:28.000Z,1.315367,103.69162,37,0,64.43
2031,PC3785T,2018-03-04T23:00:28.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:28.000Z,1.294683,103.77489,37,0,329.73
2054,PC3989Y,2018-03-04T23:00:28.000Z,1.2945,103.77515,48,0,290.1
2055,PC3995D,2018-03-04T23:00:28.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:28.000Z,1.294133,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:29.000Z,1.309783,103.77198,31,0,188.68
2026,PA9558D,2018-03-04T23:00:29.000Z,1.315367,103.69162,37,0,64.43
2031,PC3785T,2018-03-04T23:00:29.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:29.000Z,1.294683,103.77489,37,0,329.73
2054,PC3989Y,2018-03-04T23:00:29.000Z,1.2945,103.77515,48,0,290.1
2055,PC3995D,2018-03-04T23:00:29.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:29.000Z,1.294133,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:30.000Z,1.309783,103.77198,31,0,188.68
2026,PA9558D,2018-03-04T23:00:30.000Z,1.315367,103.69162,37,0,64.43
2031,PC3785T,2018-03-04T23:00:30.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:30.000Z,1.294683,103.77489,37,0,329.73
2054,PC3989Y,2018-03-04T23:00:30.000Z,1.2945,103.77515,48,0,290.1
2055,PC3995D,2018-03-04T23:00:30.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:30.000Z,1.294133,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:31.000Z,1.309783,103.77198,31,0,188.68
2026,PA9558D,2018-03-04T23:00:31.000Z,1.315367,103.69162,37,0,64.43
2031,PC3785T,2018-03-04T23:00:31.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:31.000Z,1.294683,103.77489,37,0,329.73
2054,PC3989Y,2018-03-04T23:00:31.000Z,1.2945,103.77515,48,0,290.1
2055,PC3995D,2018-03-04T23:00:31.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:31.000Z,1.294133,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:32.000Z,1.309783,103.77198,31,0,188.68
2026,PA9558D,2018-03-04T23:00:32.000Z,1.315367,103.69162,37,0,64.43
2031,PC3785T,2018-03-04T23:00:32.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:32.000Z,1.294683,103.77489,37,0,329.73
2054,PC3989Y,2018-03-04T23:00:32.000Z,1.2945,103.77515,48,0,290.1
2055,PC3995D,2018-03-04T23:00:32.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:32.000Z,1.294133,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:33.000Z,1.309783,103.77198,31,0,188.68
2026,PA9558D,2018-03-04T23:00:33.000Z,1.315367,103.69162,37,0,64.43
2031,PC3785T,2018-03-04T23:00:33.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:33.000Z,1.294683,103.77489,37,0,329.73
2054,PC3989Y,2018-03-04T23:00:33.000Z,1.2945,103.77515,48,0,290.1
2055,PC3995D,2018-03-04T23:00:33.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:33.000Z,1.294133,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:34.000Z,1.309783,103.77198,31,0,188.68
2026,PA9558D,2018-03-04T23:00:34.000Z,1.315367,103.69162,37,0,64.43
2031,PC3785T,2018-03-04T23:00:34.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:34.000Z,1.294683,103.77489,37,0,329.73
2054,PC3989Y,2018-03-04T23:00:34.000Z,1.2945,103.77515,48,0,290.1
2055,PC3995D,2018-03-04T23:00:34.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:34.000Z,1.294133,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:35.000Z,1.309783,103.77198,31,0,188.68
2026,PA9558D,2018-03-04T23:00:35.000Z,1.315367,103.69162,37,0,64.43
2031,PC3785T,2018-03-04T23:00:35.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:35.000Z,1.294683,103.77489,37,0,329.73
2054,PC3989Y,2018-03-04T23:00:35.000Z,1.2945,103.77515,48,0,290.1
2055,PC3995D,2018-03-04T23:00:35.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:35.000Z,1.294117,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:36.000Z,1.309783,103.77198,31,0,188.68
2026,PA9558D,2018-03-04T23:00:36.000Z,1.315367,103.69162,37,0,64.43
2031,PC3785T,2018-03-04T23:00:36.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:36.000Z,1.294683,103.77489,37,0,329.73
2054,PC3989Y,2018-03-04T23:00:36.000Z,1.2945,103.77515,48,0,290.1
2055,PC3995D,2018-03-04T23:00:36.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:36.000Z,1.294117,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:37.000Z,1.309783,103.77198,31,0,188.68
2026,PA9558D,2018-03-04T23:00:37.000Z,1.315367,103.69162,37,0,64.43
2031,PC3785T,2018-03-04T23:00:37.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:37.000Z,1.294683,103.77489,37,0,329.73
2055,PC3995D,2018-03-04T23:00:37.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:37.000Z,1.294117,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:38.000Z,1.309783,103.77198,31,0,188.68
2026,PA9558D,2018-03-04T23:00:38.000Z,1.315367,103.69162,37,0,64.43
2031,PC3785T,2018-03-04T23:00:38.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:38.000Z,1.294683,103.77489,37,0,329.73
2055,PC3995D,2018-03-04T23:00:38.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:38.000Z,1.294117,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:39.000Z,1.309783,103.77198,31,0,188.68
2026,PA9558D,2018-03-04T23:00:39.000Z,1.315367,103.69162,37,0,64.43
2031,PC3785T,2018-03-04T23:00:39.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:39.000Z,1.294683,103.77489,37,0,329.73
2055,PC3995D,2018-03-04T23:00:39.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:39.000Z,1.294117,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:40.000Z,1.309783,103.77197,31,3,190.55
2026,PA9558D,2018-03-04T23:00:40.000Z,1.315367,103.69162,37,0,64.43
2031,PC3785T,2018-03-04T23:00:40.000Z,1.291883,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:40.000Z,1.294683,103.77489,37,0,329.73
2055,PC3995D,2018-03-04T23:00:40.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:40.000Z,1.294117,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:41.000Z,1.309767,103.77197,32,8,189.3
2026,PA9558D,2018-03-04T23:00:41.000Z,1.315367,103.69162,37,0,64.43
2031,PC3785T,2018-03-04T23:00:41.000Z,1.2919,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:41.000Z,1.294683,103.77489,37,0,329.73
2055,PC3995D,2018-03-04T23:00:41.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:41.000Z,1.294117,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:42.000Z,1.30975,103.77197,32,11,192.08
2026,PA9558D,2018-03-04T23:00:42.000Z,1.315367,103.69162,37,0,64.43
2031,PC3785T,2018-03-04T23:00:42.000Z,1.2919,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:42.000Z,1.294683,103.77489,37,0,329.73
2055,PC3995D,2018-03-04T23:00:42.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:42.000Z,1.294117,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:43.000Z,1.309717,103.77195,32,15,192.77
2026,PA9558D,2018-03-04T23:00:43.000Z,1.315367,103.69162,37,0,64.43
2031,PC3785T,2018-03-04T23:00:43.000Z,1.2919,103.78049,70,0,139.86
2043,PC4038K,2018-03-04T23:00:43.000Z,1.294683,103.77489,37,0,329.73
2055,PC3995D,2018-03-04T23:00:43.000Z,1.29435,103.76955,9,0,21.16
2060,PC4071M,2018-03-04T23:00:43.000Z,1.294117,103.7751,24,0,328.87
2025,PC3957P,2018-03-04T23:00:44.000Z,1.309667,103.77195,33,19,192.96
2026,PA9558D,2018-03-04T23:00:44.000Z,1.315367,103.69162,37,0,64.43
2031,PC3785T,2018-03-04T23:00:44.000Z,1.2919,103.78049,70,0,139.86
